,x,y,time,cyc,track,qs,px1,py1,px2,py2,geometry,min_dist
39,-883265.8343648284,363610.4475357235,100580494.31963496,10,1162-gt1r,4.728064279117091,,,,,POINT (-883265.8343648284 363610.4475357235),93.97957968000124
40,-883317.4606521082,363531.9180007794,100580493.96367674,10,1162-gt1l,4.298389076539779,,,,,POINT (-883317.4606521082 363531.9180007794),93.97957968000124
41,-854742.9661615817,378294.22167502326,100235390.76191284,10,1101-gt3r,3.4208549417306853,-805673.6101780985,369909.28966055834,-854742.9661615817,378294.22167502326,POINT (-854742.9661615817 378294.22167502326),269.4058548131899
42,-855007.9465852103,378245.5915434047,100235390.43663777,10,1101-gt3l,3.549310354969627,-805708.4181821793,369821.386645765,-855007.9465852103,378245.5915434047,POINT (-855007.9465852103 378245.5915434047),269.4058548131899
43,-861324.6518234058,376054.70128966053,100235391.66334137,10,1101-gt2r,2.7867916736908165,,,,,POINT (-861324.6518234058 376054.70128966053),2091.848019335199
44,-818007.8894888754,365316.1998091418,100235385.23499236,10,1101-gt1r,3.5490801040171176,-818007.8894888754,365316.1998091418,-860650.4998141573,372589.99660199473,POINT (-818007.8894888754 365316.1998091418),4378.113923751668
45,-813708.6666872974,364488.81547780597,100235384.2392356,10,1101-gt1l,2.8214675202197146,-813708.6666872974,364488.81547780597,-849210.143434863,370555.7551763899,POINT (-813708.6666872974 364488.81547780597),4378.113923751668
46,-921801.4271851489,331151.1085692151,100014481.16234082,10,1062-gt3r,3.0049111021266492,-948313.0438621708,348630.3597295038,-921801.4271851489,331151.1085692151,POINT (-921801.4271851489 331151.1085692151),131.40965764308288
47,-921834.2324730543,331278.3575818137,100014480.78648591,10,1062-gt3l,2.818668468924944,-948264.0027605824,348704.69838509505,-921834.2324730543,331278.3575818137,POINT (-921834.2324730543 331278.3575818137),131.40965764308288
48,-921478.1625107857,334898.6394580581,100014480.9195066,10,1062-gt2r,4.783300360009918,,,,,POINT (-921478.1625107857 334898.6394580581),90.63016815253373
49,-921413.2062396065,334961.8415957897,100014480.56103854,10,1062-gt2l,5.187018857334937,,,,,POINT (-921413.2062396065 334961.8415957897),90.63016815253373
50,-919936.0471328243,337840.55334338493,100014480.88906106,10,1062-gt1r,8.263534566560432,,,,,POINT (-919936.0471328243 337840.55334338493),89.55630321194043
51,-919886.7778537765,337915.33883387,100014480.52749303,10,1062-gt1l,4.657391545758639,,,,,POINT (-919886.7778537765 337915.33883387),89.55630321194043
52,-838867.2680087658,384470.68028264446,99890287.60435985,10,1040-gt2l,5.08313725274306,,,,,POINT (-838867.2680087658 384470.68028264446),4215.314057614857
53,-922559.8391725904,303285.9660688721,99805434.1080106,10,1025-gt2r,7.047866258306681,-922559.8391725904,303285.9660688721,-939700.400722113,304680.0749478027,POINT (-922559.8391725904 303285.9660688721),90.97442268625035
54,-922586.4890528539,303198.9825677639,99805433.74901298,10,1025-gt2l,5.261259727505217,-922586.4890528539,303198.9825677639,-938134.9418438165,304465.59703195887,POINT (-922586.4890528539 303198.9825677639),90.97442268625035
55,-905504.4297601562,351203.01216613525,99324281.59930077,10,940-gt3r,10.003881182860363,,,,,POINT (-905504.4297601562 351203.01216613525),88.48927531909416
