,x,y,time,cyc,track,qs,px1,py1,px2,py2,geometry,min_dist
27,-836517.3950093815,386679.0948014287,68712189.71384005,6,1077-gt2r,4.075377989123646,,,,,POINT (-836517.3950093815 386679.0948014287),97.12037729229594
28,-836442.3872995579,386740.78929998755,68712189.35410914,6,1077-gt2l,3.1252300089593787,,,,,POINT (-836442.3872995579 386740.78929998755),97.12037729229594
29,-834253.9013471999,389102.17807844694,68712189.76453614,6,1077-gt1r,3.2265412085084044,,,,,POINT (-834253.9013471999 389102.17807844694),93.6618882411593
30,-834211.3617186899,389185.6222472973,68712189.39950469,6,1077-gt1l,3.1964234810500187,,,,,POINT (-834211.3617186899 389185.6222472973),93.6618882411593
31,-923705.9466872534,303367.7513683092,68418274.92296466,6,1025-gt2r,3.681758295600051,,,,,POINT (-923705.9466872534 303367.7513683092),123.31627908342529
32,-923791.3714409475,303278.81590775895,68418274.57177068,6,1025-gt2l,3.963330561882838,,,,,POINT (-923791.3714409475 303278.81590775895),123.31627908342529
33,-825460.5709691587,397543.9553075129,68367090.63435258,6,1016-gt1r,5.887139563216422,,,,,POINT (-825460.5709691587 397543.9553075129),48.63611634426648
34,-825446.3744959678,397652.25285440957,68367090.26366752,6,1016-gt1l,5.146022156381525,,,,,POINT (-825446.3744959678 397652.25285440957),28.771583597766522
35,-916312.503115666,343019.09199483274,68282221.11201435,6,1001-gt3r,6.047898561933004,,,,,POINT (-916312.503115666 343019.09199483274),98.18093188423465
36,-916229.67690292,343071.81119311776,68282220.75636038,6,1001-gt3l,5.069064830435328,,,,,POINT (-916229.67690292 343071.81119311776),98.18093188423465
37,-913667.9533274986,345217.1390818172,68282221.26796308,6,1001-gt2r,4.89340615739849,,,,,POINT (-913667.9533274986 345217.1390818172),98.36118871843742
38,-913597.7147066407,345285.99733902776,68282220.90825957,6,1001-gt2l,4.054987145106339,,,,,POINT (-913597.7147066407 345285.99733902776),98.36118871843742
39,-911084.2106862717,347464.35425515537,68282221.41162154,6,1001-gt1r,3.2181016056828944,,,,,POINT (-911084.2106862717 347464.35425515537),100.4391406728775
40,-911000.0083579052,347519.1081488687,68282221.05525288,6,1001-gt1l,3.093153579839758,,,,,POINT (-911000.0083579052 347519.1081488687),100.4391406728775
41,-825459.0079772266,397678.10240322584,68158027.68051432,6,979-gt3r,5.098531558273942,,,,,POINT (-825459.0079772266 397678.10240322584),28.771583597766522
42,-825476.5422209325,397589.8942989018,68158027.31921402,6,979-gt3l,4.820532033446255,,,,,POINT (-825476.5422209325 397589.8942989018),48.63611634426648
43,-827210.1954313752,394659.8390440571,68158027.86178899,6,979-gt2r,4.959422861271718,-800475.0135024189,389334.43860970024,-804634.3032097192,390164.1809314762,POINT (-827210.1954313752 394659.8390440571),611.1767067775244
44,-822851.0064509637,409473.9284708982,67812928.85585384,6,918-gt3r,4.473843792607681,,,,,POINT (-822851.0064509637 409473.9284708982),120.24519464554346
45,-822793.9424264765,409368.0861166884,67812928.48314507,6,918-gt3l,5.410157834253809,,,,,POINT (-822793.9424264765 409368.0861166884),120.24519464554346
46,-823291.6013675459,406190.9900922321,67812928.8371679,6,918-gt2r,3.341656367593111,-821197.9700345957,405744.48776201444,-860363.1811814342,414070.0753544313,POINT (-823291.6013675459 406190.9900922321),102.57895946231173
47,-823273.2903061686,406090.05869000463,67812928.46899791,6,918-gt2l,3.5743994977724003,-823273.2903061686,406090.05869000463,-847280.3349456895,411196.69580466853,POINT (-823273.2903061686 406090.05869000463),102.57895946231173
48,-821696.815376284,402468.72943921393,67812928.51587364,6,918-gt1r,2.8088097996386154,-821696.815376284,402468.72943921393,-836277.1106788736,405572.8445160943,POINT (-821696.815376284 402468.72943921393),796.3063552564886
49,-965020.3532857054,337108.5701892461,67728083.6573755,6,903-gt3r,4.010467392226063,,,,,POINT (-965020.3532857054 337108.5701892461),108.30082224221425
50,-965088.2677128303,337024.20966123306,67728083.3043359,6,903-gt3l,3.63899871833837,,,,,POINT (-965088.2677128303 337024.20966123306),108.30082224221425
51,-963263.9365035243,333593.6607627999,67728083.36806926,6,903-gt2r,3.067532855560299,-933242.8100841931,330333.53269328194,-946760.2569902057,331804.2653796782,POINT (-963263.9365035243 333593.6607627999),217.11745876409458
52,-963080.4847096626,333477.53397765063,67728082.97732927,6,903-gt2l,2.6875133442809758,-933311.3038578131,330244.1938378916,-949578.9955938542,332014.0288205443,POINT (-963080.4847096626 333477.53397765063),217.11745876409458
53,-933059.0357188178,326981.76638343284,67728078.9368072,6,903-gt1r,4.465410979932764,,,,,POINT (-933059.0357188178 326981.76638343284),99.43961128632847
54,-933107.6479062313,326895.01909801335,67728078.58018942,6,903-gt1l,4.867101984305882,,,,,POINT (-933107.6479062313 326895.01909801335),99.43961128632847
55,-821160.7122259877,417013.3257239822,67676891.4682758,6,894-gt3r,3.547948580895843,,,,,POINT (-821160.7122259877 417013.3257239822),148.22603581037876
56,-821012.7348119013,417004.74419659027,67676891.1237212,6,894-gt3l,3.522865580991496,,,,,POINT (-821012.7348119013 417004.74419659027),148.22603581037876
57,-819198.6937001313,419685.1975097383,67676891.44418634,6,894-gt2r,4.133082528242997,,,,,POINT (-819198.6937001313 419685.1975097383),135.81059022634443
58,-819063.0565864728,419692.0597117191,67676891.09561698,6,894-gt2l,3.8779406166490533,,,,,POINT (-819063.0565864728 419692.0597117191),135.81059022634443
59,-815639.2981379316,420961.2005586249,67676891.72602719,6,894-gt1r,2.9546147263838525,,,,,POINT (-815639.2981379316 420961.2005586249),880.8419041116987
60,-894041.2900539462,358720.5789412937,67592024.53917912,6,879-gt3r,6.0146509826055325,,,,,POINT (-894041.2900539462 358720.5789412937),120.27022901613337
61,-893924.5677201124,358749.5759199636,67592024.18883586,6,879-gt3l,4.8928273998179375,,,,,POINT (-893924.5677201124 358749.5759199636),120.27022901613337
62,-890690.1137639213,360381.8538033871,67592024.81083576,6,879-gt2r,7.267975914439851,,,,,POINT (-890690.1137639213 360381.8538033871),58.83491549164656
63,-890539.5054849422,360391.28698556754,67592024.46510373,6,879-gt2l,3.6333916504384716,,,,,POINT (-890539.5054849422 360391.28698556754),142.8141496744211
64,-887493.360192226,362162.18771698483,67592025.05325614,6,879-gt1r,4.418286537831963,,,,,POINT (-887493.360192226 362162.18771698483),197.47481449295023
65,-887297.9160630051,362133.9406868382,67592024.71638682,6,879-gt1l,5.161879706614854,-863245.2305208073,344868.38541533885,-830298.3465348352,321261.78551876283,POINT (-887297.9160630051 362133.9406868382),197.47481449295023
66,-816348.6791922386,420439.03106523276,67467828.80045722,6,857-gt3r,3.092103991737023,,,,,POINT (-816348.6791922386 420439.03106523276),880.8419041116987
67,-811795.4708266823,419309.15898761695,67467827.75946496,6,857-gt3l,3.1336961745579863,,,,,POINT (-811795.4708266823 419309.15898761695),347.29438533315823
68,-820819.7404827811,418065.8598530119,67467829.37346806,6,857-gt2r,3.7835181651977807,,,,,POINT (-820819.7404827811 418065.8598530119),148.6720565315937
69,-820953.9865569576,418001.97423677845,67467829.02817304,6,857-gt2l,3.4415865567149164,-819112.976017654,417584.2903065428,-846771.8231454012,423852.994570699,POINT (-820953.9865569576 418001.97423677845),148.6720565315937
70,-821742.45011171,414882.0844462304,67467829.41875538,6,857-gt1r,5.328924588523737,,,,,POINT (-821742.45011171 414882.0844462304),305.3162772267458
71,-821477.5891171708,414730.2072500774,67467829.01443876,6,857-gt1l,4.938552341318779,,,,,POINT (-821477.5891171708 414730.2072500774),305.3162772267458
72,-916129.0212451902,344786.79665939463,67382977.08558674,6,842-gt3r,8.00530134424433,,,,,POINT (-916129.0212451902 344786.79665939463),94.45874132779781
73,-916120.9576698714,344692.68272542994,67382976.72121558,6,842-gt3l,4.995498543163351,,,,,POINT (-916120.9576698714 344692.68272542994),94.45874132779781
74,-918020.7316336761,341689.6783944253,67382977.32082391,6,842-gt2r,6.8088322907382635,,,,,POINT (-918020.7316336761 341689.6783944253),136.2031698918043
75,-918128.9886934271,341607.024220286,67382976.97223175,6,842-gt2l,5.657088547575082,,,,,POINT (-918128.9886934271 341607.024220286),136.2031698918043
76,-882867.0568529852,366235.71535791893,67246925.17729485,6,818-gt3r,5.381755117505188,,,,,POINT (-882867.0568529852 366235.71535791893),92.5776722927647
77,-882812.0524584244,366310.1810680555,67246924.81558907,6,818-gt3l,7.689169002712218,,,,,POINT (-882812.0524584244 366310.1810680555),92.5776722927647
78,-878758.2727235638,367307.96409237623,67246925.58141784,6,818-gt2r,4.806799654257264,-859371.5666078689,352991.803435585,-836097.5287517541,335828.12486231903,POINT (-878758.2727235638 367307.96409237623),101.5041493396052
79,-878671.2591313936,367360.2300192387,67246925.2245462,6,818-gt2l,4.551981114828474,,,,,POINT (-878671.2591313936 367360.2300192387),101.5041493396052
80,-866864.062938267,362637.42070764455,67246927.38544035,6,818-gt1r,7.6242732342837565,-851628.1617276642,351390.60771287367,-837079.3153685724,340661.6339575279,POINT (-866864.062938267 362637.42070764455),97.5208262950018
81,-866842.279241117,362732.47743859893,67246927.01777558,6,818-gt1l,4.912667060414153,-851653.4247833908,351520.28697558603,-836306.0863597334,340202.2534812425,POINT (-866842.279241117 362732.47743859893),97.5208262950018
82,-903669.6474527569,352818.10017063655,67037874.88701441,6,781-gt2r,3.947761349712218,,,,,POINT (-903669.6474527569 352818.10017063655),133.51124955000193
83,-903778.4988260122,352740.79148873844,67037874.53886721,6,781-gt2l,4.999941789795144,,,,,POINT (-903778.4988260122 352740.79148873844),133.51124955000193
84,-907282.8649922475,349970.352526008,67037875.36632139,6,781-gt1r,3.8732457295016456,,,,,POINT (-907282.8649922475 349970.352526008),89.46996054649271
85,-907294.9813300244,349881.70678048645,67037875.004226275,6,781-gt1l,3.61566316149764,,,,,POINT (-907294.9813300244 349881.70678048645),89.46996054649271
86,-956038.0305128684,316641.7815304697,66816955.313633904,6,742-gt3r,2.80825999945673,,,,,POINT (-956038.0305128684 316641.7815304697),1188.6740918078247
87,-961133.0052185681,319888.1244916981,66816954.077521436,6,742-gt3l,4.033109949864688,-942429.2120756614,308384.8425299986,-927292.483835703,299086.4035177155,POINT (-961133.0052185681 319888.1244916981),5234.420038195838
88,-924996.9539666306,301447.3910336321,66816960.30903577,6,742-gt2r,6.765655417119265,-949774.0265884877,316673.10572461155,-938389.6759844519,309674.43836776144,POINT (-924996.9539666306 301447.3910336321),107.80063875471042
89,-924899.7644948143,301494.0299045875,66816959.95539165,6,742-gt2l,4.418935973395787,-952049.3226969327,318180.05899041065,-941976.4664250043,311985.6407681436,POINT (-924899.7644948143 301494.0299045875),107.80063875471042
90,-922417.7587733092,303749.33098308183,66816960.46992417,6,742-gt1r,4.354486284088239,-951987.5150369512,321924.16189168644,-942828.5684826437,316289.9749530853,POINT (-922417.7587733092 303749.33098308183),105.56699754240937
91,-922321.9681832114,303793.69937068876,66816960.11637819,6,742-gt1l,4.372383053832869,,,,,POINT (-922321.9681832114 303793.69937068876),105.56699754240937
92,-881832.0675847696,365834.3701467353,66692771.598116085,6,720-gt3r,5.098018249128056,,,,,POINT (-881832.0675847696 365834.3701467353),1089.388078436601
93,-883636.9289743901,366010.0197876723,66692771.497800365,6,720-gt3l,8.794573033133759,,,,,POINT (-883636.9289743901 366010.0197876723),802.2727552058182
94,-885965.5256848169,363111.8650805027,66692772.14782464,6,720-gt2r,5.196131671957724,,,,,POINT (-885965.5256848169 363111.8650805027),98.8280360063371
95,-885940.5820850631,363016.23664575553,66692771.780097306,6,720-gt2l,5.183756648978137,-837001.4354324392,355593.0767665156,-853355.4567408434,358078.61153164826,POINT (-885940.5820850631 363016.23664575553),98.8280360063371
96,-890656.891939398,360472.6276375045,66692772.779577814,6,720-gt1r,5.599026922928456,-831811.662539125,351547.3890757396,-857417.7043979192,355440.1333410725,POINT (-890656.891939398 360472.6276375045),96.66218797973335
97,-890747.1956433675,360396.10884880275,66692772.42881448,6,720-gt1l,4.664749098672965,-832594.2281609192,351578.0018005357,-857546.4655037754,355369.894406642,POINT (-890747.1956433675 360396.10884880275),58.83491549164656
98,-857559.7639049169,378331.50959353603,66556726.271304354,6,696-gt3r,8.009925634713634,,,,,POINT (-857559.7639049169 378331.50959353603),1132.9878062420346
99,-856611.9695029067,377710.74624038837,66556726.07217826,6,696-gt3l,5.789132647246697,,,,,POINT (-856611.9695029067 377710.74624038837),1132.9878062420346
100,-853115.0956713975,379057.3873638643,66556726.73041771,6,696-gt2r,4.016137654581451,-841209.8490770999,369763.489845926,-833814.6549892512,363993.4914010774,POINT (-853115.0956713975 379057.3873638643),99.2520017935372
101,-853028.2256961222,379105.393272414,66556726.374138884,6,696-gt2l,4.6371658125775275,,,,,POINT (-853028.2256961222 379105.393272414),99.2520017935372
102,-849451.887660142,380396.0440846723,66556727.04647364,6,696-gt1r,3.9399877892005035,-831304.4951758168,366230.71283199266,-817388.5016490984,355380.1868268311,POINT (-849451.887660142 380396.0440846723),106.13280867577879
103,-849351.3238277525,380429.9717826864,66556726.69295841,6,696-gt1l,3.103066938975666,,,,,POINT (-849351.3238277525 380429.9717826864),106.13280867577879
104,-923771.589527073,311943.589555377,66471859.92411782,6,681-gt3r,5.765990190707319,,,,,POINT (-923771.589527073 311943.589555377),97.22705222806717
105,-923737.1115412762,312034.49812582205,66471859.558658935,6,681-gt3l,3.684548624634954,-945031.417081138,325522.8538219206,-936951.5728794765,320402.7905628459,POINT (-923737.1115412762 312034.49812582205),97.22705222806717
106,-925062.1668406693,316677.58198026754,66471859.416359276,6,681-gt2r,5.875324185082267,,,,,POINT (-925062.1668406693 316677.58198026754),268.96432150271664
107,-925227.5600494277,316889.6831182608,66471859.01782883,6,681-gt2l,3.4052731142944905,,,,,POINT (-925227.5600494277 316889.6831182608),268.96432150271664
108,-949796.6492014264,336271.7186265151,66471854.89178737,6,681-gt1r,2.686368977984805,,,,,POINT (-949796.6492014264 336271.7186265151),4947.160501657687
109,-868679.1300682711,373094.71025963774,66347669.951224945,6,659-gt2r,2.5628752589204553,-815059.3609605815,364180.1914588258,-853143.6828097722,370516.85210868984,POINT (-868679.1300682711 373094.71025963774),3370.552574858336
110,-872637.415035273,370396.09376606357,66347670.470422834,6,659-gt1r,4.59813280437413,,,,,POINT (-872637.415035273 370396.09376606357),215.19702730516323
111,-872844.4258614567,370337.3036444128,66347670.13648188,6,659-gt1l,4.339424480898194,-837477.6931684633,364467.81855240295,-856041.9316902556,367551.56709636084,POINT (-872844.4258614567 370337.3036444128),215.19702730516323
112,-840007.6665928538,384392.9561484876,66211627.47663851,6,635-gt2l,2.5247810662375767,-824417.0520664017,371888.69793035486,-814882.1483894028,364247.8605332046,POINT (-840007.6665928538 384392.9561484876),391.5433658315573
113,-927141.1302003987,329476.3959707688,66126758.89778292,6,620-gt3r,2.517466558437511,,,,,POINT (-927141.1302003987 329476.3959707688),102.66938794619811
114,-927056.6029259216,329534.6724076083,66126758.54111764,6,620-gt3l,3.8709764375299724,,,,,POINT (-927056.6029259216 329534.6724076083),102.66938794619811
115,-925119.2089412728,332218.6334149842,66126758.58085961,6,620-gt2l,3.602193612667538,,,,,POINT (-925119.2089412728 332218.6334149842),3281.39967240378
116,-923898.8769378331,335264.67570153123,66126758.866800085,6,620-gt1r,4.305384159067526,,,,,POINT (-923898.8769378331 335264.67570153123),3281.39967240378
117,-840185.5017317398,384044.1282959527,66002567.826732755,6,598-gt3r,5.314304220775336,,,,,POINT (-840185.5017317398 384044.1282959527),390.947245527923
118,-852195.9972956023,379387.1131112103,66002569.091387466,6,598-gt1l,4.01488957680693,-806273.8279648484,371120.7794082954,-825936.5126656484,374668.95092032093,POINT (-852195.9972956023 379387.1131112103),52.59886151403263
119,-833351.4627863386,390261.91464458953,65866530.43066439,6,574-gt3r,2.735044179135621,,,,,POINT (-833351.4627863386 390261.91464458953),90.6954288102746
120,-833293.7537717776,390331.8812826785,65866530.068834394,6,574-gt3l,2.758924030530517,-819105.6684540407,378631.15130436706,-809194.7379008636,370465.01767930033,POINT (-833293.7537717776 390331.8812826785),90.6954288102746
121,-827522.512203146,394024.21570386284,65866530.76937264,6,574-gt1r,3.1968575253336207,,,,,POINT (-827522.512203146 394024.21570386284),98.7258312037895
122,-827494.8017186058,394118.9728608138,65866530.40178123,6,574-gt1l,2.9083588665253384,,,,,POINT (-827494.8017186058 394118.9728608138),98.7258312037895
123,-919185.3342853759,339761.9853132694,65781661.26570487,6,559-gt3r,5.665593749999258,,,,,POINT (-919185.3342853759 339761.9853132694),92.59535521168738
124,-919118.6902987863,339826.2696726286,65781660.90714539,6,559-gt3l,6.416002849376388,,,,,POINT (-919118.6902987863 339826.2696726286),92.59535521168738
125,-917245.277545906,342439.7442115195,65781661.30030431,6,559-gt2r,4.791173656248915,,,,,POINT (-917245.277545906 342439.7442115195),199.89580594737174
126,-917046.1919906177,342421.7643641654,65781660.963389054,6,559-gt2l,9.092925241670349,,,,,POINT (-917046.1919906177 342421.7643641654),199.89580594737174
127,-914704.5913191661,344719.2163767312,65781661.43858759,6,559-gt1r,5.291306136946995,,,,,POINT (-914704.5913191661 344719.2163767312),164.51222106525452
128,-914540.0796486691,344719.6419940538,65781661.09633116,6,559-gt1l,7.361979713491202,,,,,POINT (-914540.0796486691 344719.6419940538),164.51222106525452
129,-955699.4295310489,318205.95230060455,65572621.38646167,6,522-gt3r,3.8999647490465037,-923746.6554210174,315308.3747489034,-937926.6107179425,316597.3013326209,POINT (-955699.4295310489 318205.95230060455),495.7509079983272
130,-956192.8394199592,318157.8311586124,65572621.095448524,6,522-gt3l,3.4169801935480306,-924686.0005388946,315301.3989047913,-937993.1287203379,316510.652901413,POINT (-956192.8394199592 318157.8311586124),495.7509079983272
131,-923851.9402685645,312000.22157749836,65572616.73364111,6,522-gt2r,3.9769452024587357,-941483.7776895621,313602.0952282486,-958188.9175630886,315111.97658941627,POINT (-923851.9402685645 312000.22157749836),98.30273438613793
132,-955653.285835785,311557.67303575133,65572621.3283806,6,522-gt1r,2.8181812282432013,,,,,POINT (-955653.285835785 311557.67303575133),492.6753324742327
133,-922724.8804154469,308481.11352176307,65572616.18009105,6,522-gt1l,2.9599132986707524,,,,,POINT (-922724.8804154469 308481.11352176307),3617.2282548537078
134,-820213.8840650468,401440.5248886637,65312368.2753871,6,476-gt2r,2.5278587606712004,,,,,POINT (-820213.8840650468 401440.5248886637),1637.2130709854393
135,-821832.8720160611,401684.13247121416,65312368.15055392,6,476-gt2l,7.627186341706246,,,,,POINT (-821832.8720160611 401684.13247121416),796.3063552564886
136,-925992.9132538644,321768.26473654015,65227517.054331936,6,461-gt1l,2.5518716247752247,,,,,POINT (-925992.9132538644 321768.26473654015),4938.251120969302
137,-821800.2713399637,412175.1495686221,65176331.19120169,6,452-gt3r,3.495489853391222,-817163.536583743,408134.9756368042,-812952.4324177548,404466.03482209094,POINT (-821800.2713399637 412175.1495686221),214.24871283780587
138,-821888.1480764033,412370.5470868903,65176330.8017555,6,452-gt3l,2.7055171830283413,,,,,POINT (-821888.1480764033 412370.5470868903),214.24871283780587
139,-821464.8224657092,416261.927543509,65176330.85653379,6,452-gt2r,4.85751937295761,-812574.2128761777,408513.931657527,-805853.9456146115,402660.9206432881,POINT (-821464.8224657092 416261.927543509),400.886845058697
140,-821695.1831973221,416590.01929267665,65176330.43785219,6,452-gt2l,3.450519445873136,,,,,POINT (-821695.1831973221 416590.01929267665),400.886845058697
141,-819673.7328643446,419085.9419675973,65176330.800320424,6,452-gt1r,4.204465554333772,-805429.1198194906,406673.4960669011,-797153.4032767726,399468.75726203155,POINT (-819673.7328643446 419085.9419675973),287.84890105054325
142,-819818.0471725578,419335.00093708234,65176330.3989852,6,452-gt1l,3.356118348683642,-823235.6368006506,422315.0382355693,-818541.7870916558,418222.56623330136,POINT (-819818.0471725578 419335.00093708234),287.84890105054325
143,-894678.7344819469,358019.91382984736,65091463.4551203,6,437-gt2r,5.76325576967067,,,,,POINT (-894678.7344819469 358019.91382984736),96.99578454729334
144,-894607.786259491,358086.0540744061,65091463.09552088,6,437-gt2l,5.584307570285254,,,,,POINT (-894607.786259491 358086.0540744061),96.99578454729334
145,-891364.5865744804,359721.95831441676,65091463.72006063,6,437-gt1r,5.310079341277167,-868787.0568128075,343671.42429501674,-848525.353007484,329282.0497009289,POINT (-891364.5865744804 359721.95831441676),133.26771501593794
146,-891232.5035221436,359739.6882650923,65091463.3723237,6,437-gt1l,5.507851791842685,-868797.6681650529,343790.91888397525,-849742.0332405186,330257.3337249991,POINT (-891232.5035221436 359739.6882650923),133.26771501593794
147,-821077.8938872674,417344.3931967287,64967267.6713053,6,415-gt3r,4.217953393134208,,,,,POINT (-821077.8938872674 417344.3931967287),341.26902692620746
148,-814715.2423530074,415831.42768091813,64967266.361816324,6,415-gt3l,4.062814351236269,,,,,POINT (-814715.2423530074 415831.42768091813),4540.889869566548
149,-821947.6302175215,414151.42031486717,64967267.710292056,6,415-gt2r,3.7526465471936152,,,,,POINT (-821947.6302175215 414151.42031486717),745.6091150119621
150,-822874.4868067554,410969.8398795003,64967267.758710094,6,415-gt1r,3.152510422356943,,,,,POINT (-822874.4868067554 410969.8398795003),286.90601716427426
151,-822628.045758012,410822.9321799767,64967267.357506335,6,415-gt1l,3.1093795992121747,,,,,POINT (-822628.045758012 410822.9321799767),286.90601716427426
152,-918465.7019080911,340702.16144398705,64882415.263462946,6,400-gt3r,4.327090868551685,,,,,POINT (-918465.7019080911 340702.16144398705),92.20434141285517
153,-918495.6241628665,340614.94734395423,64882414.9049336,6,400-gt3l,4.893834758492585,,,,,POINT (-918495.6241628665 340614.94734395423),92.20434141285517
154,-920149.5849604901,337576.1301794921,64882415.469988614,6,400-gt2r,7.198906535570761,-939163.1653965871,339833.7098912133,-973781.5265775017,343920.2758721027,POINT (-920149.5849604901 337576.1301794921),104.32981881057927
155,-920199.6236240879,337484.58323394833,64882415.11340048,6,400-gt2l,5.758926667768955,,,,,POINT (-920199.6236240879 337484.58323394833),104.32981881057927
156,-964063.6702831577,339444.25006790424,64882421.83063832,6,400-gt1r,3.116122708912268,,,,,POINT (-964063.6702831577 339444.25006790424),2524.0132453955644
157,-811963.1479954867,419613.2934268797,64831230.13997185,6,391-gt3r,2.7405384701518525,,,,,POINT (-811963.1479954867 419613.2934268797),347.29438533315823
158,-815688.771879454,423067.19804663764,64831229.043383166,6,391-gt3l,3.802183225733103,-804173.4235067647,412763.9580525821,-801040.5041617323,409962.0921379391,POINT (-815688.771879454 423067.19804663764),2106.578522300101
159,-809627.0707593459,422075.45274430246,64831229.809932426,6,391-gt2l,2.551246603772968,,,,,POINT (-809627.0707593459 422075.45274430246),3394.036734861194
160,-955463.6187512449,311102.96941769816,64316394.31849538,6,300-gt3r,3.0053531065718335,-984284.394418182,328672.4156042533,-968892.5303743475,319285.1541941327,POINT (-955463.6187512449 311102.96941769816),492.6753324742327
