,x,y,time,cyc,track,qs,px1,py1,px2,py2,geometry,min_dist
60,-903761.9210459329,352718.3129748491,90578238.96942225,9,781-gt2l,3.9643843105167567,,,,,POINT (-903761.9210459329 352718.3129748491),118.82554708656556
61,-906378.3045430698,349830.1005559665,90578239.66733974,9,781-gt1r,3.201349967742895,,,,,POINT (-906378.3045430698 349830.1005559665),662.2170308447666
62,-907278.5933570379,349857.8300867899,90578239.43441391,9,781-gt1l,4.344326150414735,,,,,POINT (-907278.5933570379 349857.8300867899),210.41600377999097
63,-919153.0920190086,339740.12346872065,89322023.81119362,9,559-gt3r,4.348734397349043,-930049.5528555423,347064.02812695777,-919153.0920190086,339740.12346872065,POINT (-919153.0920190086 339740.12346872065),107.70609945415367
64,-919151.1486665723,339847.81203469186,89322023.44118966,9,559-gt3l,5.449452904263039,-930532.482507451,347497.95999058156,-919151.1486665723,339847.81203469186,POINT (-919151.1486665723 339847.81203469186),107.70609945415367
65,-917293.5518578887,342472.66417327157,89322023.8312207,9,559-gt2r,2.772051299968191,-938711.9600878593,356874.61141638405,-917293.5518578887,342472.66417327157,POINT (-917293.5518578887 342472.66417327157),163.45316823592415
66,-917130.1029109518,342471.4894598643,89322023.48953323,9,559-gt2l,5.660827147631419,,,,,POINT (-917130.1029109518 342471.4894598643),163.45316823592415
67,-914641.869160105,344672.892649586,89322023.98929606,9,559-gt1r,4.129578822853321,,,,,POINT (-914641.869160105 344672.892649586),119.93317579516442
68,-914526.3555683172,344705.15062175726,89322023.63868226,9,559-gt1l,3.847904995447247,,,,,POINT (-914526.3555683172 344705.15062175726),119.93317579516442
70,-848876.1441720257,391381.70761872776,89197833.51709345,9,537-gt1r,5.755601695535,,,,,POINT (-848876.1441720257 391381.70761872776),9962.758800004036
71,-823087.9725811784,405392.5627593912,88852727.79082729,9,476-gt3r,2.934867797131704,-799276.5427710118,400423.04093014175,-823087.9725811784,405392.5627593912,POINT (-823087.9725811784 405392.5627593912),90.49452645633004
72,-823106.4166825162,405303.9677570243,88852727.42941804,9,476-gt3l,2.9778750508741716,-821467.8834163167,404962.4792192899,-852227.1508226177,411359.06366853724,POINT (-823106.4166825162 405303.9677570243),90.49452645633004
73,-823856.9814512974,402178.01951039047,88852727.82203044,9,476-gt2r,2.5174209958043963,-804484.5022396778,398137.3924563183,-823856.9814512974,402178.01951039047,POINT (-823856.9814512974 402178.01951039047),722.8890874943742
74,-926176.9950872983,321880.6202506305,88767876.29536328,9,461-gt1r,4.66270994902288,-926176.9950872983,321880.6202506305,-972932.4362543819,326732.26940781303,POINT (-926176.9950872983 321880.6202506305),2232.6384804017102
75,-894596.0078538584,357968.2455277404,88631823.30236769,9,437-gt2r,3.986513885803411,,,,,POINT (-894596.0078538584 357968.2455277404),911.8151632021281
76,-895461.7856150412,358699.5312036617,88631822.77740347,9,437-gt2l,5.586974393785225,-904949.5604340809,365451.8992554407,-895461.7856150412,358699.5312036617,POINT (-895461.7856150412 358699.5312036617),1133.2916092366906
77,-892218.204986418,360335.7947226499,88631823.40065934,9,437-gt1r,4.743550472355562,-905591.971128686,369854.28489101684,-892218.204986418,360335.7947226499,POINT (-892218.204986418 360335.7947226499),1113.1503014347322
78,-891263.8885286559,359762.747000354,88631823.20051117,9,437-gt1l,6.087079918917694,,,,,POINT (-891263.8885286559 359762.747000354),155.9557597337834
79,-816957.8507963996,416415.68802294397,88507627.68599345,9,415-gt3r,2.6343260626077925,-843294.1724426354,422268.75319064816,-847912.8100926249,423293.52566788567,POINT (-816957.8507963996 416415.68802294397),4019.693343649743
80,-821024.5905689662,417225.4244511365,88507627.92457269,9,415-gt3l,4.938283347689082,-803339.5049144133,413287.4313544921,-808011.957894844,414328.57540844,POINT (-821024.5905689662 417225.4244511365),168.65876181342043
81,-822330.7990304067,414131.74913955823,88507628.02913895,9,415-gt2l,4.236628671347859,-822330.7990304067,414131.74913955823,-844467.1431665615,419049.0428270201,POINT (-822330.7990304067 414131.74913955823),3048.242316496696
82,-822382.0208946158,410763.8612296181,88507627.94787978,9,415-gt1l,4.784846922281391,-822382.0208946158,410763.8612296181,-847386.0631253318,416316.99037608324,POINT (-822382.0208946158 410763.8612296181),739.3222968168675
83,-918456.1364536425,340617.1539209845,88422776.07471195,9,400-gt3l,4.197408696751828,,,,,POINT (-918456.1364536425 340617.1539209845),1036.7877864470806
84,-920110.2004554659,337577.4872808374,88422776.63965519,9,400-gt2r,5.475720956551429,-920110.2004554659,337577.4872808374,-940634.4314315523,339999.35265825724,POINT (-920110.2004554659 337577.4872808374),92.6028042394031
85,-920121.0652742068,337485.5240541284,88422776.27777007,9,400-gt2l,4.551366209246758,-920121.0652742068,337485.5240541284,-955660.5806856148,341672.2582461528,POINT (-920121.0652742068 337485.5240541284),92.6028042394031
86,-924589.5497212938,334689.42017174885,88422776.89011484,9,400-gt1l,2.5615116528926607,,,,,POINT (-924589.5497212938 334689.42017174885),2590.7178712107775
88,-886629.345185606,363892.1278056836,88286724.0325144,9,376-gt3l,5.56906048137782,,,,,POINT (-886629.345185606 363892.1278056836),1606.5248729157474
89,-882642.7318907706,364954.15730079846,88286724.78594068,9,376-gt2r,3.7461414909349715,-891661.1494780249,371555.8302472962,-887748.8971681878,368691.83067512815,POINT (-882642.7318907706 364954.15730079846),1055.3478317301506
90,-883437.2197086418,365648.81416083215,88286724.27249902,9,376-gt2l,7.6150828915426745,-893775.4220197086,373217.0153150107,-883437.2197086418,365648.81416083215,POINT (-883437.2197086418 365648.81416083215),1055.3478317301506
91,-879621.7404997103,366840.02122146456,88286724.99422932,9,376-gt1r,5.5100076743482,-884382.0975274668,370323.9280086663,-879621.7404997103,366840.02122146456,POINT (-879621.7404997103 366840.02122146456),557.4629537738698
92,-880559.3238348722,367635.6624692064,88286724.45545705,9,376-gt1l,4.966476197422779,,,,,POINT (-880559.3238348722 367635.6624692064),221.65896499618927
93,-873773.2251229625,369881.2786318916,87941625.38094012,9,315-gt3r,3.7170336427969626,,,,,POINT (-873773.2251229625 369881.2786318916),198.35563654646614
94,-873577.3200266756,369850.1956494322,87941625.04461417,9,315-gt3l,3.966336493357273,,,,,POINT (-873577.3200266756 369850.1956494322),198.35563654646614
95,-870838.8979727278,371804.8970203864,87941625.57026029,9,315-gt2r,4.475146259574684,,,,,POINT (-870838.8979727278 371804.8970203864),102.24622362751855
96,-870813.1623199469,371903.8513857375,87941625.20305158,9,315-gt2l,4.296056671795145,,,,,POINT (-870813.1623199469 371903.8513857375),102.24622362751855
97,-868554.7263234138,374224.37906585773,87941625.64031996,9,315-gt1r,5.063057171370587,,,,,POINT (-868554.7263234138 374224.37906585773),784.8818353653795
98,-955898.3192465577,311363.1280950884,87856756.14198574,9,300-gt3r,3.0713613119748353,-978281.4953633132,325001.1644495837,-955898.3192465577,311363.1280950884,POINT (-955898.3192465577 311363.1280950884),343.19734132455574
99,-955568.6728462656,311267.64162554045,87856755.82879701,9,300-gt3l,3.2593263445590455,-969197.9395428941,319570.45122108783,-955568.6728462656,311267.64162554045,POINT (-955568.6728462656 311267.64162554045),343.19734132455574
100,-927109.2513157653,297818.60234255594,87856760.37475176,9,300-gt2l,3.0386487430625007,-955231.1830704225,314931.1344026587,-927109.2513157653,297818.60234255594,POINT (-927109.2513157653 297818.60234255594),3235.047180555405
101,-925755.8674018916,300756.94919786206,87856760.69903271,9,300-gt1r,4.771212618725674,-957202.5721096318,319896.68095450435,-925755.8674018916,300756.94919786206,POINT (-925755.8674018916 300756.94919786206),107.22211936037876
102,-925759.091545176,300864.1228316542,87856760.32922219,9,300-gt1l,4.362328216508298,-955608.4278669659,319030.9051386128,-925759.091545176,300864.1228316542,POINT (-925759.091545176 300864.1228316542),107.22211936037876
103,-887101.7923071104,362356.6422522904,87732572.26755868,9,278-gt3r,5.5566772296642855,,,,,POINT (-887101.7923071104 362356.6422522904),232.34075296619483
104,-887326.7643129344,362298.5920836047,87732571.93689121,9,278-gt3l,5.16717076815073,,,,,POINT (-887326.7643129344 362298.5920836047),232.34075296619483
105,-891202.4360798794,359619.4089539967,87732572.81455486,9,278-gt2r,3.9466096706596216,-891202.4360798794,359619.4089539967,-905961.9599040175,361776.52685894247,POINT (-891202.4360798794 359619.4089539967),93.96038512393224
106,-891196.4738617714,359525.63792474,87732572.44984536,9,278-gt2l,3.8184346137575136,-813043.9796046442,348010.9916603676,-832558.8028436383,350900.7871880312,POINT (-891196.4738617714 359525.63792474),93.96038512393224
107,-895784.1271085164,356952.94531075296,87732573.4318161,9,278-gt1r,3.9863634701881523,-895784.1271085164,356952.94531075296,-908867.04758653,358863.4066429864,POINT (-895784.1271085164 356952.94531075296),587.9234715759668
108,-896644.9318894983,356987.2064198623,87732573.19457783,9,278-gt1l,6.29881538143345,-896644.9318894983,356987.2064198623,-908995.6555932008,358791.1921609152,POINT (-896644.9318894983 356987.2064198623),861.4863287125436
109,-861241.7673732615,375973.00782515196,87596525.7223874,9,254-gt3r,4.808954602788396,,,,,POINT (-861241.7673732615 375973.00782515196),1035.8787440463425
110,-860369.2697310125,375414.62387423916,87596525.51015294,9,254-gt3l,3.227766664283882,,,,,POINT (-860369.2697310125 375414.62387423916),1035.8787440463425
111,-857574.3974530081,377308.75025198323,87596526.04123417,9,254-gt2r,7.315628014714851,,,,,POINT (-857574.3974530081 377308.75025198323),96.24286676374493
112,-857501.3284767788,377371.38901087665,87596525.68203802,9,254-gt2l,6.289831103693846,,,,,POINT (-857501.3284767788 377371.38901087665),96.24286676374493
113,-853966.4791488462,378695.2896511088,87596526.3481409,9,254-gt1r,5.592678255959004,,,,,POINT (-853966.4791488462 378695.2896511088),88.40464707964576
114,-853912.3864616863,378765.2136299794,87596525.98729378,9,254-gt1l,5.161696517287422,,,,,POINT (-853912.3864616863 378765.2136299794),88.40464707964576
115,-923440.3415904428,306658.589658159,87511659.79188778,9,239-gt3r,4.1794477365935165,-965274.7948860442,332906.6866437941,-923440.3415904428,306658.589658159,POINT (-923440.3415904428 306658.589658159),1272.948054446921
116,-921576.9029361543,305597.78806027846,87511659.74071495,9,239-gt3l,3.9137584580602183,-963840.0993002726,332113.15914921364,-921576.9029361543,305597.78806027846,POINT (-921576.9029361543 305597.78806027846),2051.117339020679
117,-923221.467962369,310418.8344003132,87511659.54696406,9,239-gt2r,3.9824188885742586,-961833.795946601,334647.531233735,-938518.8306395947,320009.6718358921,POINT (-923221.467962369 310418.8344003132),164.2830030134259
118,-923288.3188588641,310568.90059476387,87511659.1659769,9,239-gt2l,3.7423415472090586,-963500.9333708144,335803.48941805254,-923288.3188588641,310568.90059476387,POINT (-923288.3188588641 310568.90059476387),164.2830030134259
119,-869769.5959155445,372308.1178535474,87387468.73619814,9,217-gt3l,2.811675506761854,-813358.7691677128,363200.26728277624,-853202.1929777056,369642.3808041815,POINT (-869769.5959155445 372308.1178535474),1119.1345841286457
120,-874393.076124166,369795.44160297775,87387469.71790051,9,217-gt2r,4.199087116142367,,,,,POINT (-874393.076124166 369795.44160297775),91.9425360594869
121,-874426.5358318944,369709.8035396193,87387469.35916843,9,217-gt2l,4.200700210336919,,,,,POINT (-874426.5358318944 369709.8035396193),91.9425360594869
122,-880701.9725777501,367466.0038917087,87387470.58341539,9,217-gt1r,5.535700296896151,,,,,POINT (-880701.9725777501 367466.0038917087),221.65896499618927
123,-879140.4646554844,367121.33689218864,87387469.99066168,9,217-gt1l,5.105910058339589,,,,,POINT (-879140.4646554844 367121.33689218864),557.4629537738698
124,-848258.6933569853,381438.10075813317,87251425.57034591,9,193-gt3r,7.156877005542005,,,,,POINT (-848258.6933569853 381438.10075813317),879.760404781045
125,-926712.3627139532,324048.12021337566,87166556.74676664,9,178-gt3r,5.679662758159964,-931015.0235703005,326828.6469456545,-926712.3627139532,324048.12021337566,POINT (-926712.3627139532 324048.12021337566),108.85823961663107
126,-940339.1955582369,332966.17932932684,87166554.02900371,9,178-gt3l,4.062082205867527,-940339.1955582369,332966.17932932684,-930817.6060077935,326811.1667033203,POINT (-940339.1955582369 332966.17932932684),5154.754274711456
127,-935209.4538982847,333473.36976181425,87166554.99109326,9,178-gt2r,5.846843628554617,-952565.9823982082,344699.43957749754,-935209.4538982847,333473.36976181425,POINT (-935209.4538982847 333473.36976181425),110.80411974345085
128,-935207.4376716224,333584.1555360913,87166554.62106217,9,178-gt2l,4.535863094149072,,,,,POINT (-935207.4376716224 333584.1555360913),110.80411974345085
129,-853753.2637821486,378927.6467219703,87042365.43200263,9,156-gt2r,4.006410786257596,-809095.3794590812,371088.2140992583,-837917.9519220903,376154.3371941196,POINT (-853753.2637821486 378927.6467219703),91.13379902616447
130,-853749.422077233,378836.5939316326,87042365.06777474,9,156-gt2l,3.866027606586122,-809110.8857177588,371000.07843884465,-837952.4469490129,376070.2272265732,POINT (-853749.422077233 378836.5939316326),91.13379902616447
131,-859326.0411849289,376552.24437021615,87042366.18477288,9,156-gt1r,3.0753420456930445,,,,,POINT (-859326.0411849289 376552.24437021615),1041.9391643841436
132,-835509.8577384524,386809.04265279055,86906324.67094453,9,132-gt3r,4.461903315405121,,,,,POINT (-835509.8577384524 386809.04265279055),214.63543821823274
133,-835301.8929188561,386755.9483484875,86906324.33757354,9,132-gt3l,3.4474058743952365,-827421.4184254875,380314.00230296305,-812759.532855844,368335.3957576074,POINT (-835301.8929188561 386755.9483484875),214.63543821823274
134,-833827.2919894353,389697.4306581182,86906324.61196089,9,132-gt2r,2.651606015369675,-833149.5419783597,389142.801253725,-805124.4914077396,366244.31892807997,POINT (-833827.2919894353 389697.4306581182),96.00103790876257
135,-833752.7310857392,389757.9027253855,86906324.25257388,9,132-gt2l,2.973617667525565,-833075.0592826824,389203.18105575984,-809992.5818751554,370340.4676305848,POINT (-833752.7310857392 389757.9027253855),96.00103790876257
136,-920812.2946516622,335655.7261813873,86821454.5239406,9,117-gt3r,5.845701508157234,,,,,POINT (-920812.2946516622 335655.7261813873),91.84987670961004
137,-920761.4254566415,335732.2031377174,86821454.16229536,9,117-gt3l,5.5512882821517975,,,,,POINT (-920761.4254566415 335732.2031377174),91.84987670961004
138,-919582.3424803079,338805.08109240007,86821454.43674691,9,117-gt2r,5.114684034907399,,,,,POINT (-919582.3424803079 338805.08109240007),135.98702739096595
139,-919448.6901940744,338830.1716883115,86821454.08900902,9,117-gt2l,4.5119256598740245,,,,,POINT (-919448.6901940744 338830.1716883115),135.98702739096595
140,-917830.4293684016,341613.4720109256,86821454.4391957,9,117-gt1r,4.662677199073741,-947611.9276461708,361450.4425914741,-917830.4293684016,341613.4720109256,POINT (-917830.4293684016 341613.4720109256),145.896058115679
141,-917879.3243594278,341750.9308761408,86821454.06128362,9,117-gt1l,4.415927981728895,-927234.1496356898,347977.79382030474,-917879.3243594278,341750.9308761408,POINT (-917879.3243594278 341750.9308761408),145.896058115679
142,-835438.2951742306,387924.90316235076,86697263.16374917,9,95-gt2l,2.5169386288262463,-801793.1739224993,381539.5421433986,-835438.2951742306,387924.90316235076,POINT (-835438.2951742306 387924.90316235076),1118.1528864131108
143,-922478.4412545314,307547.6822969412,86612413.15842365,9,80-gt2r,5.991494769421492,-922478.4412545314,307547.6822969412,-956109.6877136765,310438.48341538373,POINT (-922478.4412545314 307547.6822969412),97.71429113990953
144,-922447.3416012377,307455.04918051953,86612412.7912655,9,80-gt2l,5.992695650540967,-922447.3416012377,307455.04918051953,-955981.489814642,310337.00661328784,POINT (-922447.3416012377 307455.04918051953),97.71429113990953
145,-956818.245986066,307185.70814393414,86612418.12202449,9,80-gt1r,2.64739199689056,-956818.245986066,307185.70814393414,-975434.8844884583,308773.7500100079,POINT (-956818.245986066 307185.70814393414),1974.250768147405
146,-924439.140727764,304308.80122773076,86612413.05598623,9,80-gt1l,5.288315566569547,,,,,POINT (-924439.140727764 304308.80122773076),2183.3065111214796
147,-826817.0519006271,395291.34667154454,86561230.48741215,9,71-gt3r,3.1564317143049667,,,,,POINT (-826817.0519006271 395291.34667154454),742.9124501377786
148,-825199.2583346294,398245.2320882915,86561230.40865888,9,71-gt2r,6.165602240533282,,,,,POINT (-825199.2583346294 398245.2320882915),92.87569068992244
149,-825155.7445094896,398327.2835413124,86561230.04429844,9,71-gt2l,4.99634522297286,,,,,POINT (-825155.7445094896 398327.2835413124),92.87569068992244
150,-823837.4276629582,401408.3739428142,86561230.28240435,9,71-gt1r,4.782104382472083,-823837.4276629582,401408.3739428142,-800773.5811202723,382040.09316458594,POINT (-823837.4276629582 401408.3739428142),99.26650532774191
151,-823746.4858531739,401456.1127262043,86561229.92608397,9,71-gt1l,3.5470256739962234,-823746.4858531739,401456.1127262043,-806910.6093122055,387316.10364253086,POINT (-823746.4858531739 401456.1127262043),102.710292602077
152,-912943.8730804642,345924.80495147174,86476361.82731847,9,56-gt3r,4.093306669015786,-916478.5947826518,348346.9373856898,-912943.8730804642,345924.80495147174,POINT (-912943.8730804642 345924.80495147174),92.63986416449262
153,-912876.6302397272,345988.52735571103,86476361.46876715,9,56-gt3l,4.614687810666532,,,,,POINT (-912876.6302397272 345988.52735571103),92.63986416449262
