,x,y,time,cyc,track,qs,px1,py1,px2,py2,geometry,min_dist
26,-923205.8715582418,306900.1859823694,30083584.80389195,1,1184-gt1r,5.888432529199943,-965772.5790458983,333365.71602429857,-923205.8715582418,306900.1859823694,POINT (-923205.8715582418 306900.1859823694),105.08445919871686
27,-923150.4825301993,306989.48771324626,30083584.442048673,1,1184-gt1l,3.9492505632699793,-963699.0644791968,332198.2209508809,-923150.4825301993,306989.48771324626,POINT (-923150.4825301993 306989.48771324626),105.08445919871686
28,-850308.4920284972,380213.4375774037,29614292.04907822,1,1101-gt3r,3.191792079082755,,,,,POINT (-850308.4920284972 380213.4375774037),235.0501696699012
29,-850113.6777421319,380081.92341052485,29614291.657088097,1,1101-gt3l,2.6775094754493565,-850113.6777421319,380081.92341052485,-898507.734304796,388317.8171043381,POINT (-850113.6777421319 380081.92341052485),235.0501696699012
30,-856504.4637761769,377922.7866935759,29614292.897241812,1,1101-gt2r,6.59518551005333,,,,,POINT (-856504.4637761769 377922.7866935759),353.2643349106353
31,-955605.6401885106,311951.13388753094,29184342.063730422,1,1025-gt3r,3.076544930341499,-936265.616227862,310371.50766159734,-955605.6401885106,311951.13388753094,POINT (-955605.6401885106 311951.13388753094),253.78545913460368
32,-955846.6636028445,311871.6683414683,29184341.73657079,1,1025-gt3l,3.9376915785519047,-955846.6636028445,311871.6683414683,-975289.2792625723,313451.9100243802,POINT (-955846.6636028445 311871.6683414683),253.78545913460368
33,-830490.8479261304,394626.0590137511,28924089.18242676,1,979-gt1r,3.8320188585775856,,,,,POINT (-830490.8479261304 394626.0590137511),185.66736751895894
34,-830357.8512935287,394496.5049050628,28924088.798315737,1,979-gt1l,4.243595557800205,-830357.8512935287,394496.5049050628,-865907.7414773226,401558.88121829793,POINT (-830357.8512935287 394496.5049050628),185.66736751895894
35,-822285.7653248564,412033.8149637814,28578987.17335996,1,918-gt3r,4.691364578131345,-802206.4873625594,407745.27387440373,-811626.6642733752,409758.76681234455,POINT (-822285.7653248564 412033.8149637814),183.64235888139615
36,-822153.7419591759,411906.165651641,28578986.789785184,1,918-gt3l,4.014992634214914,-802360.2513967172,407677.4290640381,-811476.0222310899,409625.3293212035,POINT (-822153.7419591759 411906.165651641),183.64235888139615
37,-823144.844381837,408841.87909688795,28578987.218773186,1,918-gt2r,4.145385650487054,-804798.6023396228,404924.1320690042,-813266.7886258247,406733.8334985435,POINT (-823144.844381837 408841.87909688795),126.6802044757084
38,-823241.796464536,408760.34279904247,28578986.868338965,1,918-gt2l,3.7527779045097196,-823241.796464536,408760.34279904247,-855609.5505160623,415649.7900719509,POINT (-823241.796464536 408760.34279904247),126.6802044757084
39,-823204.5749637602,405478.5603272131,28578987.144697044,1,918-gt1r,3.683142624431669,-799056.8940467297,400320.8257817364,-823204.5749637602,405478.5603272131,POINT (-823204.5749637602 405478.5603272131),116.65251122496329
40,-823282.7040566532,405391.9366975338,28578986.791479073,1,918-gt1l,3.5813016436957135,-808800.5995809467,402300.18707256694,-821398.5631959978,404989.66576819,POINT (-823282.7040566532 405391.9366975338),116.65251122496329
42,-821067.3032610692,417415.33259126986,28233891.2571368,1,857-gt1r,4.643200385702969,,,,,POINT (-821067.3032610692 417415.33259126986),155.9306016250543
43,-820976.3086618563,417288.7058348665,28233890.878646336,1,857-gt1l,5.714033951184296,-819572.138789905,416968.78689977614,-832838.1619618698,419984.9611748897,POINT (-820976.3086618563 417288.7058348665),155.9306016250543
44,-915456.386919445,344033.13272993354,28149040.837254766,1,842-gt2r,4.190238949900694,,,,,POINT (-915456.386919445 344033.13272993354),129.06877617189537
45,-915546.2601089176,343940.496026643,28149040.48664996,1,842-gt2l,3.9459298425740124,-915546.2601089176,343940.496026643,-950389.1519293435,348219.83360029664,POINT (-915546.2601089176 343940.496026643),129.06877617189537
46,-918353.0315146694,341061.4247145081,28149041.220012646,1,842-gt1r,4.706378812805235,,,,,POINT (-918353.0315146694 341061.4247145081),171.44992843238308
47,-918501.0133054421,340974.8425710882,28149040.878015496,1,842-gt1l,5.222226196421482,,,,,POINT (-918501.0133054421 340974.8425710882),171.44992843238308
48,-814398.6885664179,424463.7309439486,28097856.73059981,1,833-gt3r,4.005043857573223,,,,,POINT (-814398.6885664179 424463.7309439486),724.2644696914447
49,-812829.663888613,423180.94429230836,28097856.66263849,1,833-gt3l,3.4270407713064435,,,,,POINT (-812829.663888613 423180.94429230836),2026.6672230998374
50,-894992.2510436677,357615.92355700064,27803944.727665994,1,781-gt3r,4.647471885468077,,,,,POINT (-894992.2510436677 357615.92355700064),98.25182290389834
51,-895005.5948531784,357518.582078423,27803944.366555616,1,781-gt3l,4.273911206504511,,,,,POINT (-895005.5948531784 357518.582078423),98.25182290389834
52,-904764.3126881168,352288.0483472519,27803946.06397311,1,781-gt1r,4.896312173118463,,,,,POINT (-904764.3126881168 352288.0483472519),118.49224369904358
53,-904720.4024788782,352177.9924280951,27803945.693701465,1,781-gt1l,3.9708271597456744,-904720.4024788782,352177.9924280951,-926660.3198941522,355181.26338354714,POINT (-904720.4024788782 352177.9924280951),118.49224369904358
54,-879070.3222722547,368078.121815701,27458846.92567414,1,720-gt3r,5.734403620684488,,,,,POINT (-879070.3222722547 368078.121815701),401.7270200485201
55,-879470.1258501626,368038.8573568464,27458846.620813172,1,720-gt3l,4.982951160836119,-879470.1258501626,368038.8573568464,-910685.0700192361,372761.5700015618,POINT (-879470.1258501626 368038.8573568464),401.7270200485201
56,-883799.9096799353,365453.24616728106,27458847.565331154,1,720-gt2r,6.291331596746662,,,,,POINT (-883799.9096799353 365453.24616728106),1243.9342666218163
57,-882525.545076303,365155.32104932657,27458847.015451908,1,720-gt2l,3.5781303717604542,-882525.545076303,365155.32104932657,-925778.726080568,371688.7350674402,POINT (-882525.545076303 365155.32104932657),952.5813537487285
58,-886834.7472684119,362572.2159651205,27458847.957421307,1,720-gt1r,5.289293801738717,,,,,POINT (-886834.7472684119 362572.2159651205),144.24500153468767
59,-886946.8988548787,362481.50410194526,27458847.60956063,1,720-gt1l,4.979507179923716,-900423.9408282306,364520.90314234287,-941913.5797381153,370769.535027443,POINT (-886946.8988548787 362481.50410194526),144.24500153468767
60,-965549.4169226037,336066.71420644276,27237930.170689464,1,681-gt3r,2.7984074208188074,-972872.4144390612,340714.4203441126,-965549.4169226037,336066.71420644276,POINT (-965549.4169226037 336066.71420644276),3665.345614480017
61,-962401.3852558868,334189.30772436823,27237930.338646695,1,681-gt3l,2.8515438274666756,,,,,POINT (-962401.3852558868 334189.30772436823),2945.57789372094
62,-924130.4239964975,313707.2343743262,27237936.98225792,1,681-gt2r,3.4265776296458745,-961869.9210128224,337645.9953829109,-924130.4239964975,313707.2343743262,POINT (-924130.4239964975 313707.2343743262),2003.988643188065
63,-962175.675115913,337964.35898550914,27237930.094145376,1,681-gt2l,3.8310892955615934,-969957.4999152096,342905.828510039,-962175.675115913,337964.35898550914,POINT (-962175.675115913 337964.35898550914),3781.792840906088
64,-958702.4424676392,339546.3161135051,27237930.776816946,1,681-gt1r,3.6658041495617404,,,,,POINT (-958702.4424676392 339546.3161135051),349.00170726166584
65,-958363.8652363245,339461.6541379387,27237930.463020284,1,681-gt1l,2.550498083863208,-958363.8652363245,339461.6541379387,-945157.158473471,331073.8039251802,POINT (-958363.8652363245 339461.6541379387),349.00170726166584
66,-837769.1602319663,386151.35596928635,26768642.283071887,1,598-gt3l,2.921522184519324,,,,,POINT (-837769.1602319663 386151.35596928635),3941.0165111833744
67,-840596.9340007113,383406.3046666296,26768642.99697536,1,598-gt2r,3.316138357964481,,,,,POINT (-840596.9340007113 383406.3046666296),116.83956649426784
68,-840557.3761695256,383296.36530929815,26768642.627700698,1,598-gt2l,3.2891838403484277,,,,,POINT (-840557.3761695256 383296.36530929815),116.83956649426784
69,-848058.3013630367,381394.4192235298,26768644.028793946,1,598-gt1r,2.957572961372455,-809318.3505208725,374401.80144801637,-831892.8992057889,378481.42631518835,POINT (-848058.3013630367 381394.4192235298),2438.6917228091347
70,-956044.8993157448,307533.7072570111,26683793.43498514,1,583-gt3r,4.013797407535722,,,,,POINT (-956044.8993157448 307533.7072570111),119.87423059181235
71,-956111.165919178,307433.81447233976,26683793.081438575,1,583-gt3l,3.5944029930971295,,,,,POINT (-956111.165919178 307433.81447233976),119.87423059181235
72,-925282.1540536154,301835.66978462134,26683788.953361135,1,583-gt2r,5.3673314756478385,,,,,POINT (-925282.1540536154 301835.66978462134),1165.210017572188
73,-826176.8394958558,396382.43972050044,26423537.234418876,1,537-gt3r,4.996807714980097,,,,,POINT (-826176.8394958558 396382.43972050044),116.06808490755725
74,-826253.2759651069,396295.0940480115,26423536.881576132,1,537-gt3l,4.900290684030442,,,,,POINT (-826253.2759651069 396295.0940480115),116.06808490755725
75,-955954.2025453117,317550.2551805167,26338688.80311216,1,522-gt2r,4.23639113033479,-943963.2349426363,316463.3005335968,-957661.7852200924,317705.2681880278,POINT (-955954.2025453117 317550.2551805167),102.40626373519214
76,-955963.3876690657,317448.2616691847,26338688.441288352,1,522-gt2l,3.801429669109178,-943273.9988552248,316298.0632502158,-955963.3876690657,317448.2616691847,POINT (-955963.3876690657 317448.2616691847),102.40626373519214
77,-955339.1394783825,314174.8369874949,26338688.690051056,1,522-gt1r,2.5220031759934494,,,,,POINT (-955339.1394783825 314174.8369874949),441.211121061166
78,-955775.4096222254,314108.99160087336,26338688.38999951,1,522-gt1l,2.6404107894677833,-922546.534214872,311087.6787199134,-941515.791712239,312816.0147591597,POINT (-955775.4096222254 314108.99160087336),441.211121061166
79,-825759.9588114404,397014.18030276435,26287498.57596357,1,513-gt3r,4.841811896544674,,,,,POINT (-825759.9588114404 397014.18030276435),101.26334089855902
80,-825694.4789091815,397091.424374447,26287498.21454621,1,513-gt3l,4.553549792280041,-842507.6728523595,411363.80410750926,-825694.4789091815,397091.424374447,POINT (-825694.4789091815 397091.424374447),101.26334089855902
81,-823771.253814592,403993.1125124964,26287498.18178184,1,513-gt1r,2.7157286926342783,-842656.8302200482,420031.1974647553,-823771.253814592,403993.1125124964,POINT (-823771.253814592 403993.1125124964),814.7097513213905
82,-911119.006244635,347451.5766080925,26202627.452050176,1,498-gt3r,2.9903213361252026,,,,,POINT (-911119.006244635 347451.5766080925),2002.9348762590398
83,-907748.1344626575,349141.3545573728,26202627.733683914,1,498-gt2r,4.526463448537407,-912598.9408687236,352502.0095998057,-907748.1344626575,349141.3545573728,POINT (-907748.1344626575 349141.3545573728),2085.403860984598
84,-914253.395687808,353773.5862176205,26202626.216512155,1,498-gt2l,3.36299651690727,-928682.4549914682,363765.278651558,-914253.395687808,353773.5862176205,POINT (-914253.395687808 353773.5862176205),7056.359024627305
85,-905355.6329160834,351505.1562269234,26202627.843938995,1,498-gt1r,5.417967486091079,-924696.2854361371,364902.29346512025,-905355.6329160834,351505.1562269234,POINT (-905355.6329160834 351505.1562269234),925.3249493875992
86,-822859.2565774476,408017.21130746807,26078430.64624795,1,476-gt3r,3.765345816306453,,,,,POINT (-822859.2565774476 408017.21130746807),200.1897595218474
87,-823050.504491229,407958.0490281703,26078430.310036246,1,476-gt3l,3.755310813784715,,,,,POINT (-823050.504491229 407958.0490281703),200.1897595218474
88,-823342.5774454842,404743.0106874127,26078430.637563523,1,476-gt2r,5.627937432884562,-823342.5774454842,404743.0106874127,-852308.7836929932,410774.3464159958,POINT (-823342.5774454842 404743.0106874127),155.56213248030525
89,-823249.2058953735,404618.58669176983,26078430.259039868,1,476-gt2l,3.512728342998066,-823249.2058953735,404618.58669176983,-861117.556114255,412499.81463159726,POINT (-823249.2058953735 404618.58669176983),155.56213248030525
90,-823978.1246198534,401500.99267159286,26078430.651503433,1,476-gt1r,7.280304843717974,-804912.0269575582,397517.6653522783,-823978.1246198534,401500.99267159286,POINT (-823978.1246198534 401500.99267159286),112.67732590590009
91,-823961.5695371234,401389.5381561657,26078430.28332425,1,476-gt1l,5.345667912584551,-804666.9697926849,397358.57526570855,-823961.5695371234,401389.5381561657,POINT (-823961.5695371234 401389.5381561657),112.67732590590009
92,-910155.3578676293,329401.35858069255,25993576.491284784,1,461-gt3r,4.48419835709847,,,,,POINT (-910155.3578676293 329401.35858069255),20.551570478992588
93,-910136.6580543555,329392.8330875877,25993576.12651164,1,461-gt3l,3.60383134709142,,,,,POINT (-910136.6580543555 329392.8330875877),20.551570478992588
94,-963974.956858196,331699.2672547405,25993584.27213453,1,461-gt2r,3.1398275771067685,,,,,POINT (-963974.956858196 331699.2672547405),22.764086326353443
95,-963956.7718859828,331685.57381062,25993583.90785705,1,461-gt2l,2.8132513148556946,-966437.7681806283,331943.5993582574,-985029.1052622186,333870.71058957773,POINT (-963956.7718859828 331685.57381062),22.764086326353443
96,-822688.9318175651,410296.7234394576,25942392.642394006,1,452-gt3r,3.438541692281592,,,,,POINT (-822688.9318175651 410296.7234394576),126.27834134826378
97,-822564.9176833312,410320.5291951456,25942392.291397236,1,452-gt3l,3.7358838670592736,,,,,POINT (-822564.9176833312 410320.5291951456),126.27834134826378
98,-822220.0067481752,414270.3853959422,25942392.33419206,1,452-gt2r,2.816124451593154,,,,,POINT (-822220.0067481752 414270.3853959422),107.684146638211
99,-822124.6928504541,414320.4966355837,25942391.97892723,1,452-gt2l,3.3924604676875356,,,,,POINT (-822124.6928504541 414320.4966355837),107.684146638211
100,-820930.2115818062,417526.5328244092,25942392.18505534,1,452-gt1r,2.975855038194868,-811367.8866178249,409187.394998256,-805412.3804058885,403997.2629469295,POINT (-820930.2115818062 417526.5328244092),112.3349782251018
101,-820890.3062124617,417631.5409613811,25942391.817466695,1,452-gt1l,2.9618365204606296,,,,,POINT (-820890.3062124617 417631.5409613811),112.3349782251018
102,-895989.9134593871,356518.409356145,25857524.973335728,1,437-gt2r,4.060921902892602,-909010.390148304,365792.8944153749,-895989.9134593871,356518.409356145,POINT (-895989.9134593871 356518.409356145),1403.2920554602135
103,-893818.1334147886,359027.7846204644,25857525.038423315,1,437-gt1r,5.689453271404465,-904650.9442956824,366744.18156330707,-893818.1334147886,359027.7846204644,POINT (-893818.1334147886 359027.7846204644),352.2464470067797
104,-798552.9602307377,414993.7936126688,25733326.170830697,1,415-gt3r,4.794409422501929,,,,,POINT (-798552.9602307377 414993.7936126688),8973.94450421179
105,-811698.9432927927,417826.4836304152,25733327.757343084,1,415-gt3l,2.8400100097800363,,,,,POINT (-811698.9432927927 417826.4836304152),2775.284620911997
106,-822306.3256965695,413524.7346606338,25733329.522225752,1,415-gt1r,3.5635703950782314,,,,,POINT (-822306.3256965695 413524.7346606338),750.6303883522664
108,-919047.1047712202,340098.32400731015,25648477.245135684,1,400-gt2r,4.732594577374953,,,,,POINT (-919047.1047712202 340098.32400731015),141.54811318183445
109,-919155.8745812472,340007.7425700725,25648476.89730011,1,400-gt2l,8.785489262762432,,,,,POINT (-919155.8745812472 340007.7425700725),141.54811318183445
110,-920383.0951579758,336928.38943159656,25648477.402470596,1,400-gt1r,4.767840016446029,-920383.0951579758,336928.38943159656,-975293.9165106983,343404.46725903964,POINT (-920383.0951579758 336928.38943159656),119.86197519798392
111,-920453.3977566538,336831.30988834734,25648477.04888518,1,400-gt1l,4.665831754154872,-920453.3977566538,336831.30988834734,-975325.3520836891,343303.3352357945,POINT (-920453.3977566538 336831.30988834734),119.86197519798392
112,-814992.264513552,424048.7289957106,25597291.34964597,1,391-gt2r,5.235206693166689,,,,,POINT (-814992.264513552 424048.7289957106),724.2644696914447
113,-810835.390475422,420463.99785003223,25597291.782963745,1,391-gt2l,3.0194268727726836,,,,,POINT (-810835.390475422 420463.99785003223),2775.284620911997
114,-805818.4159520196,420261.13004836044,25597292.725023992,1,391-gt1r,2.9815306428036683,,,,,POINT (-805818.4159520196 420261.13004836044),5021.07445806412
115,-887672.5061763636,362071.3008567739,25512424.415628895,1,376-gt3r,5.749214506354474,,,,,POINT (-887672.5061763636 362071.3008567739),126.70087373591674
116,-887550.6348218585,362105.9488633045,25512424.065518323,1,376-gt3l,5.724779805703975,,,,,POINT (-887550.6348218585 362105.9488633045),126.70087373591674
117,-884841.0382079447,364093.5231619654,25512424.593173347,1,376-gt2r,4.804788123636697,-863068.2748934656,348155.94947612035,-829303.5334102304,323481.5841404712,POINT (-884841.0382079447 364093.5231619654),1561.1407860079842
118,-883522.5611601629,363257.59324372455,25512424.45698499,1,376-gt2l,4.53097971057691,,,,,POINT (-883522.5611601629 363257.59324372455),1114.2212904984067
119,-882528.2329896258,366495.0272391593,25512424.677513324,1,376-gt1r,5.864115226155958,,,,,POINT (-882528.2329896258 366495.0272391593),1269.9100082674029
120,-881444.5683179637,365832.952992198,25512424.498532675,1,376-gt1l,6.112922664104323,,,,,POINT (-881444.5683179637 365832.952992198),1269.9100082674029
121,-875636.1401685069,368798.42902930133,25167323.408711314,1,315-gt3r,5.181866834582165,,,,,POINT (-875636.1401685069 368798.42902930133),939.8210964509191
122,-876323.4457277781,369439.42416308087,25167322.912023805,1,315-gt3l,5.126895677102243,,,,,POINT (-876323.4457277781 369439.42416308087),939.8210964509191
123,-872420.7884814257,370512.5810640793,25167323.651211247,1,315-gt2r,8.79381983561128,,,,,POINT (-872420.7884814257 370512.5810640793),105.41849283430489
124,-872342.9363838886,370583.65925722267,25167323.292359218,1,315-gt2l,5.528109236343229,,,,,POINT (-872342.9363838886 370583.65925722267),105.41849283430489
125,-869578.2660039227,372508.5410908129,25167323.82580556,1,315-gt1r,3.9511613439320943,,,,,POINT (-869578.2660039227 372508.5410908129),274.1065541111312
126,-869312.7351517754,372440.51337907254,25167323.500230167,1,315-gt1l,3.7942861887949184,,,,,POINT (-869312.7351517754 372440.51337907254),274.1065541111312
127,-883120.4002988756,364411.3059287223,24958268.933276784,1,278-gt3r,5.654211887823431,-883120.4002988756,364411.3059287223,-923436.0136583092,370318.7390898883,POINT (-883120.4002988756 364411.3059287223),123.722455479447
128,-883211.402318464,364327.48541559634,24958268.583254915,1,278-gt3l,4.9749838428106115,,,,,POINT (-883211.402318464 364327.48541559634),123.722455479447
129,-887818.7182149877,361761.75964168116,24958269.570236713,1,278-gt2r,5.288046334874418,-887818.7182149877,361761.75964168116,-919787.468648724,366445.3226666992,POINT (-887818.7182149877 361761.75964168116),342.33568917031846
130,-893556.8826658448,359264.0590490536,24958270.358946323,1,278-gt1r,6.31110989824519,-893556.8826658448,359264.0590490536,-906234.6821943724,361122.0412183006,POINT (-893556.8826658448 359264.0590490536),221.202228095257
131,-893379.4041356037,359132.02951819863,24958269.96841461,1,278-gt1l,3.475640055447527,-922861.8431558894,363448.05230267846,-936663.6544502374,365461.63978928304,POINT (-893379.4041356037 359132.02951819863),221.202228095257
132,-859581.9500878495,376463.8422346207,24822224.52637935,1,254-gt2r,3.147417962470306,,,,,POINT (-859581.9500878495 376463.8422346207),22.192264648257325
133,-859560.0292878589,376460.3817233885,24822224.16689881,1,254-gt2l,3.137100920078009,,,,,POINT (-859560.0292878589 376460.3817233885),22.192264648257325
134,-856158.3731577534,377993.6172954304,24822224.784689393,1,254-gt1r,2.962577438920828,,,,,POINT (-856158.3731577534 377993.6172954304),59.962994512334156
135,-856103.828549617,377968.7085332345,24822224.430676598,1,254-gt1l,2.841329490459988,,,,,POINT (-856103.828549617 377968.7085332345),59.962994512334156
136,-921546.9265440212,303261.10470301507,24737359.820476808,1,239-gt3r,4.760776084648853,,,,,POINT (-921546.9265440212 303261.10470301507),7.005885801991874
137,-921543.2177829654,303267.0483994492,24737359.458774664,1,239-gt3l,4.758012745154879,,,,,POINT (-921543.2177829654 303267.0483994492),7.005885801991874
138,-922497.061135488,307760.5125509298,24737359.360097446,1,239-gt2r,3.1465119172962783,-965376.1059949518,334686.98679910955,-937048.620722372,316891.33026366023,POINT (-922497.061135488 307760.5125509298),22.761982440663814
139,-922507.3295210754,307780.82678490644,24737358.995795652,1,239-gt2l,3.0841831632257093,-965402.9918253521,334717.4808097546,-937190.8780325187,316994.49131522246,POINT (-922507.3295210754 307780.82678490644),22.761982440663814
140,-923051.0976796255,312010.85743272916,24737358.967885233,1,239-gt1r,9.041604638200557,-962676.0809608466,336896.53820213414,-923051.0976796255,312010.85743272916,POINT (-923051.0976796255 312010.85743272916),15.543818277643606
141,-923042.8534556457,312024.03480187553,24737358.60527661,1,239-gt1l,5.259940180797895,-962602.1103687651,336867.7832647716,-923042.8534556457,312024.03480187553,POINT (-923042.8534556457 312024.03480187553),15.543818277643606
